Bus_Name,Bus_Type,Departure_Time,Arrival_Time,Duration,Fare,Rating,Seat_Availability,Bus_Link,Bus_Route
Orient Transline,A/C Seater (2+1),13:00:00,19:10:00,06h 10m,476.19,3.5,0,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Mahi Travels(Under ASTC),A/C Seater (2+2),14:15:00,19:30:00,05h 15m,445.0,4.0,0,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON A/C Seater (2+1),18:00:00,01:30:00,07h 30m,450.0,3.4,27,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
NETWORK TRAVELS,NON A/C Seater (2+1),18:30:00,07:00:00,12h 30m,600.0,4.4,24,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Deep Travels,Non AC Seater (2+1),19:30:00,06:30:00,11h 00m,600.0,3.7,28,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Assam State Transport Corporation (ASTC) - 147556,Bharat Benz A/C Seater (2+2),12:30:00,15:45:00,03h 15m,235.62,4.5,0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
PANKAJ TRAVELS,NON A/C Hi-Tech Push Back (2+2),12:30:00,17:10:00,04h 40m,240.0,3.1,0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
Maa Jagadamba,A/C Seater Push Back (2+2),16:15:00,19:30:00,03h 15m,260.0,3.1,0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
Maa Jagadamba,NON A/C Seater (2+3),16:20:00,19:30:00,03h 10m,250.0,3.1,0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),11:10:00,15:30:00,04h 20m,240.0,0.0,0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
Deep Travels,Non AC Seater (2+1),23:55:00,06:30:00,06h 35m,500.0,1.9,28,https://www.redbus.in/bus-tickets/nagaon-to-haflong,Nagaon (Assam) to Haflong
JOY HANUMAN,Non AC Seater (2+2),10:30:00,16:40:00,06h 10m,398.0,4.0,0,https://www.redbus.in/bus-tickets/nagaon-to-haflong,Nagaon (Assam) to Haflong
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45:00,03:00:00,07h 15m,520.0,2.1,45,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Neha Travels,NON A/C Seater (2+2),22:10:00,03:30:00,05h 20m,650.0,1.9,35,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30:00,03:00:00,05h 30m,500.0,0.0,49,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Maa Laxmi,NON A/C Seater Push Back (2+1),22:15:00,05:00:00,06h 45m,500.0,1.8,32,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Neha Travels,Non AC Seater (2+1),22:20:00,06:00:00,07h 40m,650.0,1.9,35,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Ankur Travels (Under ASTC),NON A/C Push Back (2+2),14:45:00,19:30:00,04h 45m,250.0,3.1,0,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Basudev Transline,A/C Seater (2+2),15:15:00,19:40:00,04h 25m,299.0,3.7,0,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Maa Laxmi,NON A/C Seater Push Back (2+1),17:30:00,21:30:00,04h 00m,500.0,3.0,0,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15:00,22:55:00,03h 40m,495.0,3.7,0,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Baikuntha Transport Service,Bharat Benz A/C Sleeper (2+1),19:30:00,23:15:00,03h 45m,400.0,3.2,0,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Deep Travels,Non AC Seater (2+1),19:00:00,05:30:00,10h 30m,650.0,3.2,31,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
JAYSIKA,NON A/C Seater (2+1),18:30:00,06:00:00,11h 30m,650.0,2.2,35,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
Bholanath Travels,NON AC Seater / Sleeper 2+1,19:00:00,05:00:00,10h 00m,650.0,1.0,30,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),18:30:00,05:00:00,10h 30m,650.0,2.2,28,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
SEEMA TRAVELS,NON AC Seater / Sleeper 2+1,19:00:00,05:00:00,10h 00m,650.0,1.5,42,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
KRISHNA CHARAN TRAVELS,A/C Seater Push Back (2+2),12:00:00,16:30:00,04h 30m,450.0,3.2,0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Sparrow Travels (Under ASTC),Non AC Seater (2+2),12:30:00,18:45:00,06h 15m,350.0,3.0,0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
B.M. Travels (Swastidut) - Under ASTC,Non AC Seater (2+2),10:30:00,16:20:00,05h 50m,350.0,2.4,0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Sparrow Travels (Under ASTC),A/C Seater Push Back (2+2),10:40:00,16:00:00,05h 20m,420.0,0.0,0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Mayur Travels (Under ASTC),Non AC Seater (2+2),12:15:00,18:00:00,05h 45m,350.0,0.0,0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),A/C Seater (2+1),10:30:00,15:30:00,05h 00m,550.0,4.8,0,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
Yatra Travels,NON A/C Seater (2+1),10:45:00,17:00:00,06h 15m,450.0,4.3,0,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:00:00,16:15:00,05h 15m,551.37,4.3,0,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
KIRAN TRAVELS,A/C Seater (2+1),11:00:00,17:30:00,06h 30m,432.0,3.7,0,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
BARBIE TRAVELS,A/C Seater Push Back (2+2),11:30:00,17:50:00,06h 20m,450.0,3.3,0,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
Air Bus Travels,NON AC Seater / Sleeper 2+1,18:30:00,02:00:00,07h 30m,500.0,3.2,32,https://www.redbus.in/bus-tickets/biswanath-charali-to-dibrugarh,Biswanath Charali to Dibrugarh
NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),17:00:00,23:00:00,06h 00m,350.0,3.5,0,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:30:00,00:15:00,05h 45m,551.0,3.8,35,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00:00,00:30:00,05h 30m,300.0,4.6,32,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Maa Laxmi,NON A/C Seater Push Back (2+1),16:00:00,21:30:00,05h 30m,400.0,2.9,0,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:45:00,04:00:00,07h 15m,550.0,2.6,23,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Maa Laxmi,NON A/C Seater Push Back (2+1),18:30:00,01:00:00,06h 30m,500.0,3.0,34,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Neha Travels,NON A/C Seater (2+2),18:00:00,03:15:00,09h 15m,650.0,2.3,35,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Neha Travels,NON A/C Seater (2+2),18:30:00,05:00:00,10h 30m,650.0,2.3,35,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40:00,05:00:00,09h 20m,600.0,3.8,43,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali
Yatra Travels,NON AC Seater/ Sleeper (2+1),22:20:00,06:00:00,07h 40m,450.0,4.5,14,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
KIRAN TRAVELS,A/C Seater (2+1),22:50:00,07:30:00,08h 40m,540.0,4.1,14,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05:00,06:00:00,06h 55m,620.0,4.4,34,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),22:20:00,06:00:00,07h 40m,400.0,3.7,41,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Puja Transport,NON AC Seater / Sleeper 2+1,18:30:00,05:00:00,10h 30m,600.0,3.4,22,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),18:15:00,04:00:00,09h 45m,550.0,3.5,23,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Puja Transport,Non AC Seater (2+2),17:30:00,04:00:00,10h 30m,600.0,3.1,28,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Neha Travels,NON A/C Seater (2+2),15:00:00,03:15:00,12h 15m,650.0,1.9,29,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Maa Laxmi,NON A/C Seater Push Back (2+1),16:00:00,01:00:00,09h 00m,550.0,3.0,21,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),18:30:00,05:05:00,10h 35m,650.0,1.9,29,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
Deep Travels,NON AC Seater / Sleeper 2+1,17:00:00,06:30:00,13h 30m,650.0,3.0,40,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
JAYSIKA,NON A/C Seater (2+1),16:30:00,04:30:00,12h 00m,650.0,2.5,30,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater (2+1),18:45:00,08:00:00,13h 15m,650.0,1.9,24,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
AR Travels,Non AC Seater (2+2),18:30:00,05:30:00,11h 00m,500.0,1.6,28,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),12:15:00,17:00:00,04h 45m,650.0,4.1,0,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,12:30:00,17:15:00,04h 45m,735.16,4.8,0,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
Bashudev Transline (Under ASTC),A/C Seater (2+1),12:35:00,18:00:00,05h 25m,550.0,3.9,0,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15:00,04:00:00,04h 45m,550.0,3.1,47,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),23:30:00,04:00:00,04h 30m,500.0,2.7,47,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
Assam State Transport Corporation (ASTC) - 173044,Non AC Seater (2+2),13:00:00,15:30:00,02h 30m,170.0,4.7,0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-moran,North Lakhimpur to Moran
Assam State Transport Corporation (ASTC) - 173419,Bharat Benz A/C Seater (2+2),10:50:00,15:00:00,04h 10m,334.0,3.4,0,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Karisma (Aziba),NON A/C Seater (2+1),10:40:00,15:00:00,04h 20m,400.0,3.7,0,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:00:00,15:00:00,04h 00m,541.16,4.6,0,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Pranjit Travels (Under ASTC),A/C Seater (2+1),13:00:00,18:45:00,05h 45m,550.0,3.4,0,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),13:10:00,18:30:00,05h 20m,500.0,4.0,0,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30:00,04:45:00,09h 15m,550.0,3.1,37,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45:00,05:00:00,09h 15m,500.0,3.0,45,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Maa Laxmi,NON A/C Seater Push Back (2+1),22:15:00,08:00:00,09h 45m,550.0,3.9,28,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Puja Transport,NON AC Seater / Sleeper 2+1,20:00:00,05:30:00,09h 30m,600.0,2.2,6,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30:00,05:10:00,07h 40m,500.0,3.1,33,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Assam State Transport Corporation (ASTC) - 147556,Bharat Benz A/C Seater (2+2),12:30:00,16:45:00,04h 15m,292.6,4.4,0,https://www.redbus.in/bus-tickets/dibrugarh-to-bihpuria,Dibrugarh to Bihpuria
Maa Laxmi,NON A/C Seater Push Back (2+1),17:30:00,22:15:00,04h 45m,500.0,3.0,0,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
Baikuntha Transport Service,Bharat Benz A/C Sleeper (2+1),19:30:00,01:00:00,05h 30m,500.0,3.9,42,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55:00,01:15:00,05h 20m,569.0,3.6,43,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
Shree Ram Travels (Under ASTC),Bharat Benz A/C Seater (2+1),20:00:00,01:00:00,05h 00m,500.0,4.8,37,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
Shree Ram Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45:00,01:40:00,04h 55m,530.0,4.8,29,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
SBSTC-PURULIA - KOLKATA - 07:15 - (VIA ASN) (HWH DEPO - 2763,Non AC Seater (2+3),11:05:00,14:35:00,03h 30m,150.0,3.8,0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25:00,17:00:00,02h 35m,135.0,5.0,0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),14:20:00,18:10:00,03h 50m,486.0,4.6,0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),16:00:00,20:00:00,04h 00m,486.0,4.4,0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:45:00,20:45:00,04h 00m,486.0,4.0,0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
City Express,AC Seater (2+3),11:35:00,16:56:00,05h 21m,370.0,3.3,0,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Snemita Paribahan,AC Seater (2+3),11:35:00,17:10:00,05h 35m,320.0,4.0,0,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Satya Paribahan,A/C Seater (2+3),23:00:00,05:10:00,06h 10m,333.0,3.3,27,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Snemita Paribahan (Shinjini),AC Seater (2+3),23:35:00,05:00:00,05h 25m,420.0,3.2,31,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30:00,04:30:00,05h 00m,360.0,4.4,35,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 A/C Seater (2+2),23:45:00,04:45:00,05h 00m,359.0,4.4,39,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57:00,05:10:00,05h 13m,347.0,4.3,11,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Maa Chandi Travels,A/C Seater / Sleeper (2+2),23:57:00,05:10:00,05h 13m,400.0,4.3,21,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45:00,18:15:00,04h 30m,359.0,4.6,0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Express Line,Volvo 9600 A/C Seater (2+2),10:35:00,15:20:00,04h 45m,349.0,4.4,0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),13:30:00,18:25:00,04h 55m,270.0,4.2,0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),15:00:00,18:00:00,03h 00m,486.0,4.5,0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:30:00,18:30:00,03h 00m,486.0,4.1,0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:45:00,19:45:00,04h 00m,486.0,4.9,0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:00:00,19:15:00,03h 15m,486.0,4.6,0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|13:25,Non AC Seater (2+3),13:25:00,17:00:00,03h 35m,165.0,3.6,0,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:10:00,18:10:00,05h 00m,524.0,4.4,0,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),15:00:00,20:00:00,05h 00m,524.0,3.8,0,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),15:45:00,20:45:00,05h 00m,524.0,4.0,0,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30:00,06:30:00,12h 00m,486.0,3.9,18,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45:00,07:25:00,12h 40m,1500.0,4.7,26,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00:00,06:05:00,12h 05m,1500.0,4.5,29,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30:00,07:20:00,12h 50m,1200.0,4.4,40,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Rubi Paribahan,,19:00:00,07:30:00,12h 30m,1499.0,4.5,0,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15:00,13:36:00,02h 21m,122.0,2.9,0,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria,Barasat (West Bengal) to Heria
SBSTC-DIGHA - HABRA - 13:40 (DIGHA DEPOT) - 522,Non AC Seater (2+3),13:40:00,20:40:00,07h 00m,188.0,3.1,0,https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40:00,18:55:00,03h 15m,120.0,3.7,0,https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal)
WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40:00,18:25:00,02h 45m,105.0,3.8,0,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),12:15:00,17:00:00,04h 45m,117.0,3.7,0,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45:00,07:25:00,12h 40m,1500.0,4.7,22,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15:00,06:30:00,12h 15m,1200.0,4.5,50,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30:00,08:45:00,13h 15m,1200.0,4.4,43,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,,18:00:00,06:50:00,12h 50m,1500.0,4.4,30,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25:00,17:25:00,03h 00m,147.0,4.0,0,https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,Durgapur (West Bengal) to Barasat (West Bengal)
SBSTC-HALDIA - KOLKATA - A/C - 11:35 (Haldia Depot) - 1530,AC Seater (2+2),11:35:00,14:35:00,03h 00m,210.0,3.1,0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 12:00 (Belgharia Depot) - 3630,Non AC Seater (2+3),12:00:00,15:00:00,03h 00m,110.0,3.3,0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 13:00 (Haldia Depot) - 635,Non AC Seater (2+3),13:00:00,16:00:00,03h 00m,110.0,3.2,0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 13:30 (Haldia Depot) - 629,Non AC Seater (2+3),13:30:00,16:30:00,03h 00m,110.0,3.9,0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 14:00 (Haldia Depot) - 640,Non AC Seater (2+3),14:00:00,17:00:00,03h 00m,110.0,4.3,0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
City Queen Bus Service,Non AC Seater (2+2),20:50:00,05:00:00,08h 10m,250.0,3.5,14,https://www.redbus.in/bus-tickets/kolkata-to-purulia,Kolkata to Purulia
City Queen Bus Service,Non AC Seater (2+2),21:30:00,07:30:00,10h 00m,285.0,2.3,18,https://www.redbus.in/bus-tickets/kolkata-to-purulia,Kolkata to Purulia
